node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips29229,MO,0.0,,0.0
fips29510,MO,0.7315200000000001,Filled with state average,0.07176211200000002
fips30001,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30003,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30005,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30007,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30009,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30011,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30013,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30015,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30017,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30019,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30021,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30023,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30025,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30027,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30029,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30031,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30033,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30035,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30037,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30039,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30041,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30043,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30045,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30047,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30049,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30051,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30053,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30055,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30057,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30059,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30061,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30063,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30065,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30067,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30069,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30071,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30073,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30075,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30077,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30079,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30081,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30083,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30085,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30087,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30089,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30091,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30093,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30095,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30097,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30099,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30101,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30103,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30105,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30107,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30109,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30111,MT,75.81329809764581,Filled with US average,7.437284543379055
fips31001,NE,58.073483443708604,,5.697008725827814
fips31003,NE,85.85424726426076,,8.422301656623981
fips31005,NE,93.83776,,9.205484256000002
fips31007,NE,40.28563902439025,,3.9520211882926835
fips31009,NE,84.47572105263158,,8.28706823526316
fips31011,NE,81.71583930555555,,8.016323835875001
fips31013,NE,96.49035347005743,,9.465703675412634
fips31015,NE,49.746715596330276,,4.8801528
fips31017,NE,73.99464362850973,,7.258874539956806
fips31019,NE,62.187909874326756,,6.100633958671455
fips31021,NE,36.61194076782449,,3.591631389323583
fips31023,NE,61.07630824053452,,5.991585838396436
fips31025,NE,31.222950000000004,,3.062971395000001
fips31027,NE,51.96203604395604,,5.097475735912088
fips31029,NE,90.71231822222222,,8.8988784176
fips31031,NE,91.56805207100592,,8.982825908165681
fips31033,NE,69.55891106796116,,6.823729175766991
fips31035,NE,57.678927030091586,,5.658302741651985
fips31037,NE,35.40642006166495,,3.4733698080493323
fips31039,NE,42.40471832061069,,4.159902867251909
fips31041,NE,98.62218858746492,,9.67483670043031
fips31043,NE,34.00946751592357,,3.3363287633121024
fips31045,NE,65.62187692307693,,6.437506126153846
fips31047,NE,64.7618536936937,,6.353137847351352
fips31049,NE,43.16010629370629,,4.234006427412588
fips31051,NE,46.41878222222223,,4.553682536000001
fips31053,NE,26.022035583596217,,2.552761690750789
fips31055,NE,25.025640970350405,,2.455015379191375
fips31057,NE,68.1047186440678,,6.681072898983051
fips31059,NE,69.0687210626186,,6.775641536242884
fips31061,NE,63.45184775757576,,6.224626265018182
fips31063,NE,93.40113479623824,,9.162651323510971
fips31065,NE,32.97772374531836,,3.2351146994157314
fips31067,NE,52.81247132127956,,5.180903436617525
fips31069,NE,64.31040628272251,,6.308850856335079
fips31071,NE,76.5410537444934,,7.508677372334803
fips31073,NE,79.85382148760331,,7.8336598879338855
fips31075,NE,88.599264,,8.691587798400002
fips31077,NE,96.65197280187574,,9.481558531864012
fips31079,NE,32.78969278688525,,3.2166688623934427
fips31081,NE,57.62705920353983,,5.653214507867258
fips31083,NE,61.17501162561577,,6.001268640472907
fips31085,NE,111.92407453416149,,10.979751711801242
fips31087,NE,37.205194285714285,,3.6498295594285715
fips31089,NE,66.70528113879004,,6.543788079715304
fips31091,NE,100.79915294117647,,9.888396903529413
fips31093,NE,50.066678138718174,,4.911541125408253
fips31095,NE,61.728849438202246,,6.055600129887641
fips31097,NE,55.22954685314686,,5.418018546293706
fips31099,NE,53.976188304093576,,5.295064072631581
fips31101,NE,73.24097888198759,,7.184940028322983
fips31103,NE,64.17327302452317,,6.295398083705724
fips31105,NE,65.21026666666667,,6.397127160000001
fips31107,NE,65.20329411764706,,6.396443152941178
fips31109,NE,57.55415469613259,,5.646062575690609
fips31111,NE,89.71855004677269,,8.801389759588401
fips31113,NE,89.74895658362989,,8.804372640854092
fips31115,NE,77.08604651162791,,7.562141162790699
fips31117,NE,107.64440625,,10.559916253125
fips31119,NE,67.0966581915846,,6.582182168594449
fips31121,NE,17.58292325230511,,1.7248847710511317
fips31123,NE,45.27914048140044,,4.4418836812253835
fips31125,NE,35.126666666666665,,3.445926
fips31127,NE,27.294651851851853,,2.677605346666667
fips31129,NE,48.49793823529412,,4.757647740882354
fips31131,NE,33.73394594594595,,3.3093000972972977
fips31133,NE,54.99946666666668,,5.395447680000002
fips31135,NE,125.50716166134187,,12.312252558977638
fips31137,NE,65.88701015965168,,6.463515696661831
fips31139,NE,63.615197593984966,,6.240650883969926
fips31141,NE,49.552292003872225,,4.861079845579866
fips31143,NE,58.51516753246754,,5.740337934935066
fips31145,NE,38.677453125,,3.7942581515625
fips31147,NE,33.76069677419355,,3.3119243535483878
fips31149,NE,80.23625210084033,,7.871176331092438
fips31151,NE,51.743290995260665,,5.0760168466350715
fips31153,NE,29.496138775510207,,2.893571213877552
fips31155,NE,46.16937366946779,,4.5292155569747905
fips31157,NE,27.8184131147541,,2.7289863265573775
fips31159,NE,55.90545660167131,,5.484325292623956
fips31161,NE,76.10563392,,7.465962687552
fips31163,NE,107.02718343195266,,10.499366694674558
fips31165,NE,44.38637342192691,,4.354303232691031
fips31167,NE,39.412415533980585,,3.866357963883496
fips31169,NE,52.70503097560976,,5.170363538707318
fips31171,NE,65.64541395348837,,6.43981510883721
fips31173,NE,38.70735882352942,,3.7971919005882366
fips31175,NE,112.31469587073609,,11.018071664919212
fips31177,NE,46.92543483870968,,4.60338515767742
fips31179,NE,67.23723243243244,,6.595972501621623
fips31181,NE,44.8432051948052,,4.3991184296103905
fips31183,NE,84.27381333333334,,8.267261088000001
fips31185,NE,62.14099342657343,,6.0960314551468535
fips32001,NV,101.74224000000001,,9.980913744000002
fips32003,NV,131.82188108108107,,12.931726534054054
fips32005,NV,103.36695652173913,,10.14029843478261
fips32007,NV,91.66242162162163,,8.992083561081083
fips32009,NV,126.08559999999999,,12.36899736
fips32011,NV,124.748925,,12.2378695425
fips32013,NV,156.718,,15.3740358
fips32015,NV,127.62155294117647,,12.519674343529411
fips32017,NV,82.9945,,8.141760450000001
fips32019,NV,135.9158163934426,,13.33334158819672
fips32021,NV,142.24,,13.953744000000002
fips32023,NV,121.61901,,11.930824881000001
fips32027,NV,139.192,,13.654735200000001
fips32029,NV,117.99903845296079,Filled with state average,11.575705672235454
fips32031,NV,121.85765454545457,,11.954235910909093
fips32033,NV,88.95805714285714,,8.726785405714287
fips32510,NV,91.44,,8.970264
fips33001,NH,121.92,Filled with state average,11.960352
fips33003,NH,121.92,Filled with state average,11.960352
fips33005,NH,121.92,Filled with state average,11.960352
fips33007,NH,121.92,Filled with state average,11.960352
fips33009,NH,121.92,,11.960352
fips33011,NH,121.92,Filled with state average,11.960352
fips33013,NH,121.92,Filled with state average,11.960352
fips33015,NH,121.92,Filled with state average,11.960352
fips33017,NH,121.92,Filled with state average,11.960352
fips33019,NH,121.92,Filled with state average,11.960352
fips34001,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34003,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34005,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34007,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34009,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34011,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34013,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34015,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34017,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34019,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34021,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34023,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34025,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34027,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34029,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34031,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34033,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34035,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34037,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34039,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34041,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips35001,NM,56.7479114391144,,5.566970112177122
fips35003,NM,34.69025934065934,,3.4031144413186816
fips35005,NM,34.36472846347607,,3.371179862267003
fips35006,NM,51.325903083700446,,5.035071092511014
fips35007,NM,39.87247826086956,,3.9114901173913044
fips35009,NM,83.39698743768695,,8.18124446763709
fips35011,NM,53.54133577981652,,5.252405040000001
fips35013,NM,45.57432217522659,,4.47084100538973
fips35015,NM,48.702731872791524,,4.777737996720849
fips35017,NM,24.115666794625717,,2.365746912552783
fips35019,NM,21.932053333333332,,2.151534432
fips35021,NM,43.163066666666666,,4.234296840000001
fips35023,NM,66.48234880803011,,6.521918418067755
fips35025,NM,34.084455841121496,,3.343685118014019
fips35027,NM,38.14602944162437,,3.7421254882233512
fips35028,NM,0.0,,0.0
fips35029,NM,21.930063230240552,,2.1513392028865983
fips35031,NM,132.54949894736842,,13.003105846736842
fips35033,NM,28.177524324324327,,2.7642151362162166
fips35035,NM,59.93639065308568,,5.879759923067706
fips35037,NM,30.254556213017754,,2.967971964497042
fips35039,NM,9.828059582919563,,0.9641326450844092
fips35041,NM,18.891165894039734,,1.8532233742052981
fips35043,NM,49.23239753593429,,4.829698198275154
fips35045,NM,25.630659459459462,,2.5143676929729732
fips35047,NM,17.64617444933921,,1.7310897134801768
fips35049,NM,58.49669416342413,,5.738525697431908
fips35051,NM,34.88374788877446,,3.4220956678887746
fips35053,NM,47.26082944785276,,4.636287368834356
fips35055,NM,20.583051043338685,,2.0191973073515253
fips35057,NM,52.21465539622641,,5.122257694369812
fips35059,NM,26.59530394736842,,2.6089993172368424
fips35061,NM,37.61967974583003,,3.6904905830659263
fips36001,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36003,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36005,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36007,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36009,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36011,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36013,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36015,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36017,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36019,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36021,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36023,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36025,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36027,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36029,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36031,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36033,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36035,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36037,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36039,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36041,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36043,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36045,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36047,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36049,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36051,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36053,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36055,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36057,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36059,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36061,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36063,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36065,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36067,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36069,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36071,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36073,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36075,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36077,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36079,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36081,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36083,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36085,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36087,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36089,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36091,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36093,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36095,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36097,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36099,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36101,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36103,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36105,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36107,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36109,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36111,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36113,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36115,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36117,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36119,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36121,NY,75.81329809764581,Filled with US average,7.437284543379055
fips36123,NY,75.81329809764581,Filled with US average,7.437284543379055
fips37001,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37003,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37005,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37007,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37009,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37011,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37013,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37015,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37017,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37019,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37021,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37023,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37025,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37027,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37029,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37031,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37033,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37035,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37037,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37039,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37041,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37043,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37045,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37047,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37049,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37051,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37053,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37055,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37057,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37059,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37061,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37063,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37065,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37067,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37069,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37071,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37073,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37075,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37077,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37079,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37081,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37083,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37085,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37087,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37089,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37091,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37093,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37095,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37097,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37099,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37101,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37103,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37105,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37107,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37109,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37111,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37113,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37115,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37117,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37119,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37121,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37123,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37125,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37127,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37129,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37131,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37133,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37135,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37137,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37139,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37141,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37143,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37145,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37147,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37149,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37151,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37153,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37155,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37157,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37159,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37161,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37163,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37165,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37167,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37169,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37171,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37173,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37175,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37177,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37179,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37181,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37183,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37185,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37187,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37189,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37191,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37193,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37195,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37197,NC,75.81329809764581,Filled with US average,7.437284543379055
fips37199,NC,75.81329809764581,Filled with US average,7.437284543379055
fips38001,ND,50.5968,Filled with state average,4.96354608
fips38003,ND,50.5968,Filled with state average,4.96354608
fips38005,ND,50.5968,Filled with state average,4.96354608
fips38007,ND,50.5968,Filled with state average,4.96354608
fips38009,ND,50.5968,Filled with state average,4.96354608
fips38011,ND,50.5968,Filled with state average,4.96354608
fips38013,ND,50.5968,Filled with state average,4.96354608
fips38015,ND,50.5968,Filled with state average,4.96354608
fips38017,ND,50.5968,Filled with state average,4.96354608
fips38019,ND,50.5968,Filled with state average,4.96354608
fips38021,ND,50.5968,Filled with state average,4.96354608
fips38023,ND,50.5968,Filled with state average,4.96354608
fips38025,ND,50.5968,Filled with state average,4.96354608
fips38027,ND,50.5968,Filled with state average,4.96354608
fips38029,ND,50.5968,Filled with state average,4.96354608
fips38031,ND,50.5968,Filled with state average,4.96354608
fips38033,ND,50.5968,Filled with state average,4.96354608
fips38035,ND,50.5968,Filled with state average,4.96354608
fips38037,ND,50.5968,Filled with state average,4.96354608
fips38039,ND,50.5968,Filled with state average,4.96354608
fips38041,ND,50.5968,Filled with state average,4.96354608
fips38043,ND,50.5968,Filled with state average,4.96354608
fips38045,ND,50.5968,Filled with state average,4.96354608
fips38047,ND,50.5968,Filled with state average,4.96354608
fips38049,ND,50.5968,Filled with state average,4.96354608
fips38051,ND,50.5968,Filled with state average,4.96354608
fips38053,ND,50.5968,Filled with state average,4.96354608
fips38055,ND,50.5968,Filled with state average,4.96354608
fips38057,ND,50.5968,Filled with state average,4.96354608
fips38059,ND,50.5968,Filled with state average,4.96354608
fips38061,ND,50.5968,Filled with state average,4.96354608
fips38063,ND,50.5968,Filled with state average,4.96354608
fips38065,ND,50.5968,Filled with state average,4.96354608
fips38067,ND,50.5968,Filled with state average,4.96354608
fips38069,ND,50.5968,Filled with state average,4.96354608
fips38071,ND,50.5968,Filled with state average,4.96354608
fips38073,ND,50.5968,Filled with state average,4.96354608
fips38075,ND,50.5968,Filled with state average,4.96354608
fips38077,ND,50.5968,Filled with state average,4.96354608
fips38079,ND,50.5968,Filled with state average,4.96354608
fips38081,ND,50.5968,,4.96354608
fips38083,ND,50.5968,Filled with state average,4.96354608
fips38085,ND,50.5968,Filled with state average,4.96354608
fips38087,ND,50.5968,Filled with state average,4.96354608
fips38089,ND,50.5968,Filled with state average,4.96354608
fips38091,ND,50.5968,Filled with state average,4.96354608
fips38093,ND,50.5968,Filled with state average,4.96354608
fips38095,ND,50.5968,Filled with state average,4.96354608
fips38097,ND,50.5968,Filled with state average,4.96354608
fips38099,ND,50.5968,Filled with state average,4.96354608
fips38101,ND,50.5968,Filled with state average,4.96354608
fips38103,ND,50.5968,Filled with state average,4.96354608
fips38105,ND,50.5968,Filled with state average,4.96354608
fips39001,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39003,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39005,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39007,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39009,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39011,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39013,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39015,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39017,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39019,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39021,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39023,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39025,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39027,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39029,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39031,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39033,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39035,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39037,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39039,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39041,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39043,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39045,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39047,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39049,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39051,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39053,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39055,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39057,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39059,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39061,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39063,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39065,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39067,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39069,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39071,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39073,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39075,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39077,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39079,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39081,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39083,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39085,OH,75.81329809764581,Filled with US average,7.437284543379055
